Median_Income,House_Age,Avg_Rooms,Avg_Bedrooms,Population,Avg_Occupancy,Latitude,Longitude,House_Value
11.450879671652338,50,9.839762634870805,2.923560586412036,3408,3.499918993504141,34.604031087879086,-122.10444491463059,2.934088269459886
10.094860586661005,40,6.815052717090577,3.6497360468042723,1816,3.553402309681727,40.3839963809219,-115.07762084461893,3.7417620894851655
12.889127746918492,45,6.659381265657972,1.4740104943926062,410,2.228582592416846,39.15620716971786,-119.69058663481673,4.11602157569615
10.206580492204807,32,7.984585435436257,2.1555397556366627,4638,4.438718340321332,38.8694143500351,-122.01996969692446,1.080210839136034
8.956320446696603,29,8.4941583047211,2.5913465020086277,1360,4.837888731821648,40.931137413224725,-119.6197820364967,4.561878295935559
2.3114467495932947,51,7.251828858652021,4.678124098624199,4032,1.8708500519126061,38.89417133871325,-119.91256237191472,3.2771255318020978
6.148021242832069,3,3.0247659709296,4.973020061691856,3368,1.3526086325465778,34.837979430415494,-119.7108104050629,4.247636459839619
4.712833147544156,40,4.706140047955987,1.1796451959824634,684,1.7781401326739363,38.93863161875732,-118.14438706502553,4.231752120057134
4.4158550073071705,34,9.424669122608398,4.044031693981568,2899,4.282208557022875,35.05813511283664,-118.78826275086462,1.7594106410838766
14.622147766534239,40,3.7969248947508154,2.486896265609373,459,3.70657853927939,39.59238979656995,-122.50222868319098,1.4406884810145324
6.503368145334646,27,4.977336190700107,2.56983274491792,2966,3.5441893693565065,38.19747854491566,-123.34420927353364,3.8851490758953067
13.488651772479585,13,5.456615063553568,4.01705989338809,2111,2.607172540437698,32.774115519847506,-116.7058455127346,1.6257076752864763
9.83594076396168,45,5.5152399175556175,4.673705728581634,4106,3.311311886045743,37.12835362435142,-118.40282564071687,4.399749965618895
12.127358249583079,33,6.903516659956204,4.803714378010193,1725,2.2314965010974697,35.43300969195741,-120.40999231920736,3.9047579354484205
8.03691930347269,6,9.544606701957662,3.308490344153283,2864,2.908800317671845,35.28570632732294,-115.91642177501926,4.36730145746105
9.076654384769027,24,3.9255416946600397,2.4284846372020112,990,4.172252113482624,38.02256302377257,-120.11941525739043,2.1960507184373843
7.895247713464094,19,2.9720110104073445,4.150196343435117,831,4.924966389821849,35.22324824469425,-116.04034910399392,2.266392241642276
3.7334018291726228,16,3.5797639188794985,2.004005533049201,4061,4.729955694359207,39.76893748204873,-120.94243872487625,3.6848862253852706
11.114329613661074,40,9.095399201674155,3.256296115334071,4801,4.735463771384995,32.707914360111744,-123.271547024548,1.1257838202357902
4.930813074171981,28,7.166486501241648,2.4343138460994926,2604,2.6088949393884495,38.603882523958255,-114.67360306200071,3.9059869853496907
1.3404235300403538,33,4.287254313913281,3.6265242948315044,714,2.8751595220271637,40.091948036567416,-120.05448870718627,4.343132283418405
10.03661214270035,48,8.527575511748939,1.9615956515740276,3906,3.822541585475926,38.7283168992043,-116.07307427150621,2.660654346416416
3.479549511698685,41,8.890959970907488,1.766371782939303,1819,4.688767712205137,36.97229195019996,-121.20855866777696,4.059515320353874
14.1664201809408,13,8.772114709522224,4.672956346701748,4869,1.5679770374083386,41.50307013736181,-117.53634887876343,1.6984436679290478
14.355000078036223,43,9.351412269116436,1.4072147317981476,1687,2.216967455308783,34.99938489798063,-115.26689126742272,2.2890415752779387
13.80810146308628,45,4.017928161386893,3.0238316309397266,1711,1.556987378376438,32.19167887524978,-123.5835597766002,4.89721985244191
6.182221803576222,25,8.040335429970227,1.8834111318520357,996,3.4480341198378213,36.31989371463441,-115.69364235313911,4.945312694240505
1.216392631404144,42,5.68431597819312,1.1557198533026698,377,2.22520398755015,32.33011935900327,-118.28666995028071,3.050420212086352
13.996459876228155,36,8.735988423120492,1.1440752731657056,4747,2.304431410050294,41.53936752526408,-117.9252824609143,4.737079165855508
6.994578076442401,27,7.827925417292906,1.7008870884233094,1736,1.283663837951917,34.099180457480514,-118.76841999194018,3.0909227122274183
14.533167466611374,38,8.211579571997797,4.4670814180240015,2258,2.3991842472303677,39.889270239488795,-115.25524896716358,2.1663525126446292
14.49067967924954,7,7.249294701448572,2.1299149759081066,2532,4.449986029606341,39.74572083174365,-123.56566642764362,2.0675971523950873
12.942132376543041,5,3.419430155757655,4.801836682301182,4004,1.9322912475633398,34.17728899682933,-121.38971608464152,4.718022821472595
5.122284488974199,43,6.360215351175507,3.326489171956774,4956,3.7807498648402627,38.212265304801676,-115.24237461140845,1.6897855558954364
6.391368200426953,45,9.877357916196065,2.7464567590750644,3362,3.5185133797543706,32.480789684864504,-116.47654297468044,3.3185298328072728
12.915913401235997,51,9.49910453197695,3.3203553386778184,1549,4.453938433476461,36.835745857038674,-123.82354839821394,3.2221002722508785
5.4369080721878875,31,2.3453898863760934,3.066793540905071,4600,1.529151790604153,32.14647127272487,-118.82993716790291,3.9584867386119797
3.372898453605295,23,3.318518525835497,4.0351050150293,1332,4.910359841380172,41.21143880180842,-118.70427319287325,2.996971630099099
8.795217674416902,42,3.0538301876364953,2.129984263891409,4217,3.3305145841614623,41.760860241995715,-119.99117864872089,2.089142642832537
14.106166838250934,10,7.807839279882364,2.4122015664012095,777,4.981896609387258,34.222827666385854,-121.02606667938011,1.6775859985263142
10.744417153449621,32,8.54228263885556,4.576377210133003,2758,4.646058903463404,34.08106034596373,-117.18275149587657,3.483275214023567
8.98085638125111,43,3.7080909304853753,4.785826052601622,2128,1.8860690884524232,39.5372017656213,-121.92209535295247,3.8759630274129324
2.3604709127907597,30,6.046821543614632,4.570232909945898,3858,1.2246480396132524,34.53379398829335,-116.01051437928294,3.2780851147281305
9.610101173788376,39,8.7256242240896,2.6777919758292543,4724,2.022556375181446,40.95076559161845,-115.96962839232528,3.953405108484779
14.860753901459686,31,7.862412358130005,4.121462012027527,2137,3.1102545959976795,37.739291361229824,-119.8473856242718,1.5660848097998405
2.9611762133113366,18,6.337897643934786,2.905342933204395,2749,1.68638546826076,35.50777623010312,-121.16451989090352,4.529880779772542
8.256615133092314,36,6.722781523670183,2.9901594085844088,756,1.669838978071954,40.326937463494204,-121.16121818409287,3.3295820336340123
13.283223006991376,2,6.06688437533024,1.8187204362291358,265,2.8503741884206124,36.93406700413395,-119.1770867600379,1.5073757075703886
11.370760648558862,14,4.380387610550565,3.364521213034066,4691,1.1330718846774337,41.116329137084755,-116.80420775250641,2.84770081682294
10.758220373933751,13,6.520175942872129,1.7445435910133917,689,1.4875523301290818,41.280142367293806,-120.41131309006141,4.379166951463645
10.83477717581953,29,7.5110824164007255,2.326258796268775,4624,2.6634453576317902,33.654201521284094,-117.89956654542249,4.5902487738126405
6.032876117076572,12,8.98658332688646,4.420120806479741,2921,1.2525196368318658,32.0232340613193,-120.17515539417406,2.058598019995046
5.1102858197029075,39,7.090330831833985,1.8283032368434209,4358,2.5870202258221173,41.839309401424025,-120.95476810848616,3.8450632988418123
12.33105617669919,2,8.088972296345265,1.2846331406937312,1362,2.8960250637937803,41.06137536127479,-123.75140484084206,1.3999409899351067
12.34158752550853,32,3.280573079636584,1.2760303704512652,171,2.8050664562924577,32.554452357038414,-123.9608589426461,1.1341834856486313
13.139012460121451,13,5.692459795358319,4.763138082012432,3616,4.476699429612349,40.3303426394107,-121.72792322167996,3.241595815279771
13.785367735790597,46,2.0746529586167464,3.0276817518473385,4850,3.1202498202069298,36.57804932559207,-119.93593713199004,3.7793103173125036
8.158793584053129,27,3.973430916172984,2.6376482872680733,3680,2.8719218499121735,34.58961605024975,-115.4873883263794,4.1831469247060085
8.021228125620794,49,7.811693720904039,4.243514324031674,368,2.642836981566665,40.7874652367693,-116.01515757069575,2.3608649538213387
12.176132505534852,41,9.934479610794908,4.343303711642064,1876,4.270493513217945,33.966672323903076,-121.3283473741201,1.026101641715548
10.099495030888711,17,2.7934247966977273,2.3287641324624184,2562,4.5802264159993324,41.47299999420067,-121.554595570157,2.918076948445415
10.827536281607847,40,5.211954526890306,3.774472229895181,1368,4.41296987678847,34.05621487699341,-121.72677928929973,1.063414181494268
12.141097372105415,31,8.400567749593275,4.084491263407546,1115,3.6941863125255634,38.136831877287435,-120.60762659471133,1.3679380426831997
13.460074785445928,34,3.6322850770311907,3.618602747463818,2822,1.549446983874697,34.23086334528975,-119.01801280438315,2.3067560901269935
5.731932195921502,24,6.44067959441829,1.6063802992003975,1183,2.107479877968049,37.45668664968635,-119.61332227968424,2.7486881982407088
6.258161336959216,45,7.864570368237398,4.503532334068228,4201,1.1842522547279097,38.839751299151416,-121.81726801218507,2.1178777649185943
2.315747157772166,35,6.927883602081432,3.156378210944035,506,4.723296299960456,33.90227930820137,-122.69548590056382,3.3274610660188313
9.095921973946435,48,3.504197876923329,2.1298897054800148,3176,3.6431941187636414,37.208857827006796,-123.87422187513805,1.2213991568723808
1.5031918331543892,6,4.843076549485915,2.7009127417507757,1085,3.985451537252966,36.69059744390119,-122.46036761333497,1.5783188409583389
7.518372253854443,19,8.270334275883178,1.1502843615956295,3703,2.246286958328916,32.710374214033415,-116.94643629805881,3.781033603021734
8.597024885906073,30,6.433812113056133,1.5114672048896702,4585,4.382614089109369,40.18307817675303,-121.56361430654417,1.568563414391671
5.011577529795982,7,2.041836908343302,4.062187002063443,809,2.038413134833914,35.35682400642842,-119.3139818987849,3.55910080628169
9.27166564796615,10,8.08792608022475,1.0000465390214646,2718,1.0065750284497987,37.745821975518794,-118.08698851076755,1.2187384830134622
1.427003499146692,41,2.2824908395219126,2.6662633139291687,4949,2.505659850082776,37.14784234933134,-115.13159097168393,2.6295291164765615
1.5228746424890018,32,7.965870261849857,3.0900407243423538,1511,3.2830459238362937,37.13260504570442,-115.1114490160658,1.7096378804847294
12.516407849235215,34,3.6198444813218993,1.2185376800038892,4721,2.91481943186209,33.072223942084875,-116.5426626631864,1.4385451301407457
6.04266897975768,28,9.664587840955042,4.892312651889331,1585,4.448304570306388,36.23482009249333,-123.64843007951498,3.26813113400491
2.778847177126387,15,4.943526010416676,1.9045013249986877,3050,1.4216211438246678,36.5236675920657,-118.24929580914585,4.713343088022487
8.311405640767262,30,4.615452930704633,2.2167948785451235,4751,3.2152937625349023,39.33642840364448,-116.13416529168494,1.2191481916941953
11.779909743380552,37,3.1911044026595574,2.2157700490201093,3034,3.0519173992836297,40.40018831920698,-123.82711955236637,2.686216992872137
4.021494384955805,29,4.444833723921719,1.9216666484693996,4214,2.125571928688652,37.44982278100018,-118.50315386343422,3.830141750981775
9.720466661466004,22,9.013206094625605,1.0058952883452457,4770,4.288912450308042,32.86782954064991,-115.4223585421397,2.850751326751308
2.194864509912752,4,9.970674701017979,3.9173791763519854,1103,4.011394623528825,34.36849470596546,-119.25897924157734,4.225983784420981
1.7235440963605078,20,4.946476244054787,4.867381999197141,2566,3.931436749327324,33.64934026852731,-123.95893797102552,1.7185812634565267
8.438964841954071,32,5.5888850476363405,1.8971739331401802,2566,4.504769913078224,33.24615063189125,-123.88986641664393,4.8383768201109625
8.568891702541492,36,7.776567505621896,3.6521887672136897,2038,3.8911384024860847,35.65899298617808,-119.83363962586249,2.540650511090162
9.924018620974891,50,9.089566243720597,3.9675853078348604,2039,1.9273651668589058,34.29393502154382,-122.44991332583245,2.3662785317771005
11.165278672117262,4,6.744354673494273,4.393701516362099,1735,3.8222508465987644,34.183031118115125,-117.35549342906741,4.498423178012663
14.661929112475484,27,5.132205585422635,2.6905167880544365,1798,2.2308112535593754,32.54693174576268,-116.91200735093847,3.2554681275670663
8.228204876216735,17,5.30097472678899,2.211723622561717,4627,1.9686986013898822,32.17670044795434,-122.22120204539371,3.065777367611286
5.521390621177444,12,7.564945171974455,2.3011805360921245,2191,1.2920143715985093,33.02768242649782,-115.11466711475515,3.9079116781137238
12.132606726761852,22,2.0257461088342295,3.8504853323940513,1995,3.976114321390707,33.72197479423633,-119.58092155021075,3.3193369531243615
4.791651517669039,17,6.9567146996787255,4.267117866022544,4340,3.844003847799245,36.30983728848203,-122.57154092408076,1.6500625790284613
7.1455998898789055,10,4.843944083530859,1.7264558710264106,3498,1.937997910696375,37.10520261298845,-116.35748401930604,3.6967904914597187
2.0983893387917236,1,8.353578650216674,2.483764032631061,1173,3.997516066896624,33.40591918173366,-116.10025499983227,1.5338755171285139
1.3549104078164051,22,2.7439251185850573,4.6077607869966,2502,4.671363532374212,36.247833415241864,-117.60704527334542,4.2234308213362475
14.47707780549095,26,6.705618135587124,4.226774078778957,4995,1.432115829966317,35.41748842325927,-115.46534446797446,4.958946390849084
12.703721687170882,18,5.84778311908899,4.939433611049903,3312,1.9305465535470998,33.83423643497956,-116.62627027969329,2.509550499899105
10.743638885311771,50,7.138604207241819,4.016993038728323,4137,4.0010431763492615,32.06840748148363,-115.17794262773009,2.7790235928080502
6.725341221799779,14,2.5188287558637468,2.572780804111689,1251,2.098026694028313,36.67017866521742,-119.6611195151452,1.1857346219312492
3.426120480991841,47,6.63987029942505,3.362551335978551,2545,3.498655897134867,38.856517492651996,-116.52402871900557,1.0549327523303131
3.1901185973952044,29,6.49187670367619,3.644057016989281,2056,1.324656897854858,34.26277334143807,-114.00248436570956,4.685677339505311
4.503400574304335,12,6.485280755329367,1.3138232652684958,4658,2.808809916414155,33.31806829896679,-116.75068802480381,1.5144962417567682
8.689173305885687,36,6.8279013327716385,3.1779878364154603,4007,3.9563656879718123,40.87042744446962,-122.85816219762867,2.7831149902378813
11.004342917800873,35,7.411743497810898,3.8372833138904383,907,3.74605577217301,34.75024772487798,-118.81681277570817,4.261418495422246
10.242763274048238,12,8.439911997446158,1.6692852160042415,286,4.260288402703227,34.23612619792665,-118.12652208756973,4.557275039713279
4.919074557243199,7,4.158565761025715,4.122526869702229,4927,4.509808506412675,40.57096939609916,-122.25789324928608,3.0775907411338705
14.368113929284718,29,8.600395281440496,3.3350911220564465,4624,4.092734005035033,40.17107099166761,-114.37108365821962,3.260130099903799
11.33055683374076,11,5.986045458107629,4.808887142790379,1407,3.686350971755704,36.483464705246334,-122.24420222365384,3.67873588985309
8.76095673515961,33,2.6164662330746493,1.1696891928275668,2384,1.1268899672641246,36.89238861427775,-122.22442080286777,4.845529880574861
9.56409044728093,6,2.4684074339518336,2.061304550221868,4966,3.139866693637776,34.17748704834022,-114.84832862025445,3.4106798437780204
6.8744008739890585,47,4.673906549568486,3.4062155171992963,857,1.1507908996594112,32.78301670479558,-119.3479456687833,3.237901037825385
4.468233853016205,15,8.27917581689174,2.186239648823723,4331,4.232271268464091,37.73431825355661,-123.36811720725484,1.0581365410639627
5.983617501117662,32,7.661447477927326,3.857696656284969,4987,2.2828980978398303,32.983449215902134,-118.01812500061472,1.3237988080894243
11.609845546501168,51,8.30891971737925,4.036021130087724,3954,3.2497174964716837,36.4927454695665,-117.98173651366952,3.308686506495985
1.2015088408165822,11,6.138152451532875,1.4100638562658978,4366,2.1177812292756104,41.4049719851301,-123.35499241313438,4.744961551228813
2.625016967096827,23,5.5215919836439245,3.055417856827071,2306,4.130000577521175,41.528343891705845,-114.27477504366338,4.46676539359758
1.6440369883045385,26,3.1796202136502716,3.0355622223642236,3658,4.546010106567611,34.393322865473586,-118.55970034705425,4.9303156919688185
1.570203232465582,34,4.625542028874492,2.4771230808621643,1680,2.594569976852256,38.24113420045654,-118.40204277820236,3.111336150245096
12.9764481761541,46,5.472154929391002,4.731699450278688,1061,4.4516895740439555,36.740762641078575,-118.79884585497605,4.151723753751067
10.851210031320331,34,2.708803437436938,4.310025279492885,3947,2.0683000298253296,40.75685127586106,-117.8926822035538,4.361601325957362
7.638433607222552,29,3.76489562168969,3.788837527638547,3675,3.1386436923020953,34.714308642760535,-121.35700247226245,3.592126629323447
2.3696782491140205,4,6.7858023525099105,3.85730654293999,975,4.435045719354816,32.03702406832417,-121.1275865202516,2.354999616858029
7.882622251635653,17,7.885304913913519,2.8468645752524764,2518,2.3035253704631615,33.62561205931415,-118.88660910203868,2.8799137386311777
7.62860479092792,35,9.986780091143597,4.683978084386304,4298,4.816169060312343,35.49522801169398,-115.9331414523642,4.4316682889742705
3.4248261787402123,13,9.46490665074846,3.7783817090131415,1101,1.4875180071255345,35.15721129770488,-123.50135423505822,2.194191703928656
7.073923089331623,41,7.140521596281532,3.9159242466232658,3484,1.073100278894025,39.91362919122886,-117.96595787779754,4.694972525066595
6.579066281563228,39,5.369984426352576,4.446763615149381,4166,4.616541410312763,38.80560666138838,-115.93221857493685,1.9192253656906604
9.621901372731031,15,7.089418917665862,2.096286357368764,2945,1.274594664591489,34.99556319614897,-122.43082727962774,3.9980656606271228
9.891311112147013,29,8.285212944641856,4.228283615466812,1581,4.967556783789966,36.57743817166214,-123.84977458019434,3.5222369373829534
1.6342561368086232,29,2.9466895273870986,1.7809624118259682,3401,4.805587447916425,32.955591039583354,-120.87286704858542,3.998397764483049
6.244576604770597,11,5.279239117570306,2.3813678089795514,757,1.5480836401452827,40.98146444820101,-118.11856293270402,2.7493902897303792
9.76203881999931,32,8.718418285084937,2.342441817079371,2880,3.1503385027702633,41.35424824448534,-122.61716826595253,4.730564250215938
8.043907620121228,2,5.070663615464352,4.914101873556563,522,1.7396811898685773,41.79803535380938,-119.73877629027514,3.5298888096459096
12.990857776636512,47,6.574978169817492,4.426148894991707,3781,2.7126206921204794,40.68552830785838,-118.47678502625722,2.153183218217025
10.22171084266523,14,6.702154886897586,3.804679446361039,4366,1.2457005170393307,33.73960887696226,-118.01116905242682,3.5538202826085747
3.2810819791400156,20,3.475810025069115,3.9082270464615605,2810,1.895698351186358,32.461964832016285,-121.25588278999625,2.1472629888281247
1.9879624636060178,22,4.897883533218307,3.2482911776102843,552,2.453091185595598,37.79596727412674,-119.99970364013708,2.174529567039497
9.99386989488842,11,4.676090309935457,4.788362668434076,2497,2.7545900009842192,41.12605026883111,-116.2166077093244,2.5983940464834716
1.3711583475827054,27,2.2095736682565184,2.985035011529446,2075,4.909985032835573,33.77351361659743,-114.58785305879314,4.409721670276475
9.200858137828487,3,2.193534111130842,2.522070839479578,1757,4.231462582735925,32.070429146241416,-115.38119668881743,3.001191497575968
14.163223379949406,17,8.653576349406187,1.652141347726364,2641,3.9496397772477847,40.05496046032244,-118.35716498266568,3.7156033689208297
9.056638490262305,44,4.184566479782499,4.1448226090442315,3175,3.148165258967897,32.76795684286734,-119.89707197056053,2.567870961097852
6.434378966891307,28,6.1446301299105235,3.9377757283023658,3264,4.359991042417374,36.13706031910031,-120.67043385628581,2.054421759227526
10.006035058192944,29,4.389804588710184,2.5374201540965395,3066,2.3572913426228443,38.78887337188785,-122.75043433915982,4.8185606428649255
7.415540466881232,21,9.525433960922724,1.1007736558369174,2153,3.8355964510932643,34.3679758545618,-122.93448752783887,3.4143249884922504
8.638635050423089,47,4.07437407092619,4.355989310872043,387,4.975135901512688,32.83962563446727,-117.11642375086342,4.735805354330873
14.180507322871353,16,5.437254501911481,1.0456719338162945,3317,2.258515635740795,39.70021228455829,-121.40205583828839,1.8136520087932602
6.40543692921084,37,8.981842003876814,3.814799118516204,3954,3.6960701395358693,38.30175084887041,-121.45338313567554,1.587576655651731
14.4566678935348,20,8.73546853433447,4.881028438904228,1547,4.377259456609529,41.884904844868046,-114.01804945522214,4.4232916284956145
13.674908987384892,6,3.4888113427702185,2.750645312592814,707,4.663230333402689,35.443080333199596,-122.12074042126204,3.723668850469006
3.74107588705015,19,8.421146478365683,1.939893619983811,4652,3.8717307637604073,32.61762386290199,-122.5194024051117,1.7463139970145654
1.9710582122523164,5,5.665495093903141,3.819484040173527,1864,2.134431693668545,39.34350035335296,-123.01314772240079,2.077438802654151
2.410892019283973,3,5.863750976682842,4.268512568062341,1325,2.305128606275786,37.217334188532455,-118.20194654833205,4.202655766101245
1.2551055591216962,1,3.0678397793275503,3.1857212643113892,1335,1.0830321284958568,34.132039313891354,-117.72136173997899,2.8154744799837443
2.3222014505829973,38,2.6448121100569972,4.868141101024585,1129,4.043543910686038,39.81728989004759,-120.34772073743117,3.6821620260243635
10.562094827828997,15,7.8235144557901215,1.2066748866318444,2771,1.1709584242478055,34.03755485849944,-118.64586664488532,2.2734080885440435
1.9966410784432058,34,5.971689218842398,3.0191823932181125,4062,4.458609418410983,34.60661654832936,-116.11600469055088,2.524919811099507
5.4656588241126585,35,5.494805620921436,3.8738157892902003,4642,1.4746424578981552,32.925285543667194,-115.81895831678251,4.96285023449242
12.828254353572364,49,7.836065829219174,4.450561884596716,3277,1.687506048543697,35.994322790308544,-114.42087924284351,1.9904683486988741
1.3258071003015621,25,8.124103191928878,1.7170224476311602,3822,2.9061058833289493,36.18929223937419,-115.75732014077126,3.025825508146056
12.402558756245101,24,3.2712653413548285,4.200013927054726,1575,3.9515216606749695,37.145617903482986,-118.35158563282573,4.377609372762128
4.945966846827599,12,6.88180119582113,3.210828302874181,2996,1.5560088207963108,39.089642671237776,-122.20343034163155,1.9568928546634319
2.6543075867031876,18,3.0828326582214842,2.586214727959853,908,2.760284300265994,41.06100928680426,-123.00236442297158,2.6608550267373228
10.75432031509811,15,8.011000688232365,1.5268601143163743,1078,2.931405097640419,33.37734098887809,-123.45488110089141,3.460365149479953
9.805199854918376,44,7.255641250137116,4.461183035635649,2563,1.8491425666743653,32.54348098348657,-117.33474168214616,2.92475260590041
13.28460818937874,16,9.652916968667665,1.6290928327188614,825,1.462233506722527,32.18531233594333,-115.92463744602007,2.83800906628127
11.290994613254401,27,2.5516641308513694,2.239151436836397,2601,4.345683691942558,33.43621378068816,-118.91316049315921,2.4500389252884944
12.24873302538788,8,2.4564377692100345,2.1601821278497475,3462,3.009862599051062,38.57949485781626,-123.4528582516636,3.3465853110997004
4.948484015998291,46,4.257496597545601,4.485656136763417,1316,1.057524943936612,39.27477077996497,-118.64529425408662,3.497490791694441
3.4841536129161197,25,4.093645469887248,3.690811976835592,4151,4.211925205236415,39.86505713528122,-114.6425073847545,3.6131581636054504
11.508606522972016,17,3.9758303925759986,4.186725588765489,2297,4.923175221658339,34.437082119043424,-118.02386809067539,1.2814724316241173
12.295686349741697,29,9.250036644168294,2.001871595169996,2906,3.423704781656989,35.0589481326152,-115.90572511537185,3.5241367028481956
14.867071988009426,8,3.996369598796049,3.4994963984279956,878,3.014833548336283,36.831346455654995,-115.9984735160825,4.812948715124931
6.776647476759971,15,4.175597809029048,3.2869839325749948,1072,4.513663452179847,32.631830968602266,-114.67870900219347,3.1639449421123347
6.208253201098964,27,8.07518609934371,4.331321507153085,2910,4.810067158738395,38.11141523211246,-116.29771234350127,3.8610683300369772
11.869781450387956,46,5.59791873960432,4.624348241925042,2223,4.018147663609842,41.83735033675758,-116.5229948598691,3.226929231036871
5.77124956354225,50,8.213684455641449,1.0486270859095472,698,2.7818117189371514,35.60806311378003,-121.65897335029359,4.418962474367914
14.030602558449907,7,2.522929260515082,3.6960796762351706,3441,3.368885597325762,39.52847475091384,-123.40074844678918,4.718332378390276
13.017778525802164,3,5.9005695493870745,1.207343196478916,324,3.803741460071997,37.00033915569608,-118.82400534946193,1.7368795971854372
7.005916383250257,29,2.268908801466261,3.1954346603094237,940,1.7770942840072057,33.27811844360383,-122.75565792053244,2.7474401462285063
11.512194949080964,44,2.501225627642836,2.150530916174713,1914,2.788804128865752,37.822374488025865,-114.37804123722009,2.569528403730885
11.563600237185552,24,9.251499626755287,2.227106398088565,4909,4.31928505886914,34.99874268444065,-121.10075237366972,2.6208604931971147
2.4437341637030565,3,3.1139629689407613,2.4118340138094263,1206,3.618901393993772,32.34403208453458,-115.47055796615707,1.5020967249115036
13.635740693513933,20,6.259365458201737,3.4851697961984405,224,2.6448162688474164,38.34929730117744,-120.1237537479754,4.254462903922877
8.07353321427,46,5.288764820805652,2.336199862675077,3346,3.6534501360587255,40.58932349324728,-120.76805750142623,1.143064972059741
12.570404525508383,15,4.778746610070741,3.9307962023611216,3031,1.4728896482898395,35.44769766899874,-114.6484142762338,3.1129064309086276
5.480694414428564,25,9.19866676549818,2.6181095422954788,4225,2.6059904422595053,35.90295547212771,-120.36677427913776,3.647513552178765
13.537325198946807,30,2.174587174203916,1.2734128012398345,3071,4.1725141518522255,40.910216829672116,-120.09712091336864,1.8298777522355087
6.448823502278284,14,7.310317489404713,4.135039369936429,2117,1.882035148546592,40.13608813367356,-122.93908220387091,4.623400768395182
1.151727120724177,7,9.707155473708404,2.143033298370824,2515,1.7438460302296708,39.14952823551777,-117.29553334717491,4.354196828099172
13.67534766986969,17,6.4813454676947355,2.7310675183970505,4690,4.803274639665726,34.487970637531475,-121.11160585522487,2.884334917935701
2.27801347500587,44,9.494579696264735,3.741775532887606,3196,1.8395905183449228,41.10216654966644,-118.14395832160493,2.644595729360555
5.470390926265808,20,2.41806303428819,2.329824628594848,1709,2.0436743186006723,33.54415757539213,-118.0864829594679,1.9462717008444002
14.30086753871127,36,5.350346552593291,1.2263426245868625,817,4.878463755617352,38.267705194172215,-116.80800304404232,3.9199728985798545
14.308500057125785,9,4.081262327696409,2.4956841880512544,3661,3.9388342810601027,32.28801180546519,-116.5475851382756,1.5269751985278566
9.028130433726005,38,7.846567719845838,4.777794330777214,1116,3.798386132094113,38.43719806324946,-118.8554756559846,3.720951015375132
9.84572097037719,48,9.850376723977973,3.5669375891942328,3665,4.411705535418325,34.7714435187336,-120.69008052396597,4.369827944473654
7.278237307696477,22,4.0522404995539825,3.6859165946688277,4801,1.463292328947177,36.4967697718372,-115.62549105165266,1.9138863036680949
5.104950803772903,2,7.233396811792596,3.5291286145505594,4570,3.8238249463200287,35.45264552057053,-120.90134350591515,4.465709611595025
5.601303635178823,24,3.584781062077921,1.7959685558377472,2060,3.0147544373129556,33.7275675624621,-118.92490905530668,1.1332927977580338
10.415258385078538,8,6.522642036572879,2.6733354564091205,1148,4.316602561136559,38.21980790093874,-119.98747416796272,4.6511495415461015
11.53324341212752,11,5.71145989350669,4.0037591934532735,1457,3.0325668746607772,40.819755551406075,-115.44921614030312,1.473448911405192
12.08210661216188,13,9.776042637052296,1.4054915902126366,3526,3.4809654170756485,41.59084242282403,-119.68081468854172,3.5830367117521305
12.054653999123754,17,6.8682181815717325,2.111411104358849,215,2.910968505598144,33.92346363153915,-120.13900811162516,2.0003298756557673
2.276885442681665,8,4.79605097669455,2.1052764338634145,2195,2.9126356942233764,39.17372774062974,-117.10176307102363,4.346209564678455
7.921884265836141,21,2.912766279103467,2.728075710378024,1901,4.071879912247326,38.643393666056824,-117.97558890138558,3.049201443661866
1.80582264023302,18,3.2099746298794765,4.92147496376874,2246,3.514265602589133,35.43377789574573,-122.92753166504154,1.5409647649860054
8.693404352532298,30,3.8025354396098807,1.2700101867352878,1720,3.5330528064376416,32.19099199353726,-118.91831193656037,3.2839662853039138
7.181427019227279,18,4.007733290722384,3.07480397752238,4880,2.801129935326103,38.89791247312866,-116.64521611666753,2.6315304407879325
13.427858558616197,46,8.804928462729102,1.7174587280488418,3050,3.1244379853501103,41.454948605595,-114.07925235408644,3.6457912664524046
5.912810175729102,47,6.489782306260199,4.8827061816389765,3892,3.982870664819149,38.321201219156514,-117.70853166029681,4.527613139053837
2.638938229986482,31,6.1871272909949315,1.4532140189098568,3041,4.303763676447673,36.352927241876344,-120.29706933558683,2.637556524733674
3.001883548739702,38,2.9181509749537398,2.614404009446365,1077,3.7862456085761846,37.25153894111628,-121.73848400197882,2.1595227181354386
11.661148844044611,32,8.88111754679548,3.9515399393384247,3166,4.6962919553827325,33.99628807659918,-115.27169765846679,1.0580603781104352
9.655052886427654,11,7.78251442566787,3.818217712109781,883,4.281296352588804,39.50544163753737,-115.85434787886497,3.2993561514394996
2.415717465719063,45,2.5413468952000127,2.690914547575729,340,3.247455159238074,39.46419830009849,-121.66077179220615,2.609099069725734
2.177495285609964,25,7.662680777838149,2.386096671810873,1653,3.6856242905749474,33.45517300387425,-121.99367909853427,2.498596876059315
10.81356784042768,33,6.3483057387411685,2.5904495142114823,4678,4.7052331076847835,40.77978382499659,-116.84863223188825,1.73174128513685
